PCA1,PCA2
-0.07433523699769126,0.08079037931364433
-0.13243348206036523,0.018002808540996056
-0.05641548711941081,0.05261999117319929
-0.23494937189591522,-0.18687812082697686
-0.09098322201855083,-0.010588454868699007
-0.04141606998079461,0.14244779148645256
-0.07465569129840065,0.1244434555699958
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.15486215616039492,-0.07737440717307299
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.226759182092059,-0.24636015900397296
-0.11141048518640198,0.037534593568368683
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.12527164100398858,0.06727799516730827
-0.23494937189591522,-0.18687812082697686
-0.1609889057815904,-0.07874801549122755
-0.09558025089265383,0.09786150727770979
-0.1609889057815904,-0.07874801549122755
-0.19805003250190514,-0.19474073403822584
-0.14172155501641245,0.03379967825732141
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.2502120188471918,-0.26486676868236386
-0.0052130652981869,0.13352160009434513
-0.13058379507153567,0.04653244061509985
-0.14149678827335024,0.02696031247390405
-0.03963899044805048,0.05043907457618151
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.23494937189591522,-0.18687812082697686
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.2573932318179623,-0.20768936009249547
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.1609889057815904,-0.07874801549122755
-0.14885774657344433,-0.20873002364423976
-0.23494937189591522,-0.18687812082697686
-0.12186370817038669,0.02735009272143793
-0.16073530616155493,-0.08513531913019669
-0.2320135028573763,-0.24351252152707825
-0.14149678827335024,0.02696031247390405
-0.15613577416139987,-0.21776770779356774
-0.14149678827335024,0.02696031247390405
-0.13171854060684243,-0.0704468101316882
-0.2502120188471918,-0.26486676868236386
-0.226759182092059,-0.24636015900397296
-0.226759182092059,-0.24636015900397296
-0.1609889057815904,-0.07874801549122755
-0.07322869776414855,0.011982509619403352
-0.2573932318179623,-0.20768936009249547
-0.1609889057815904,-0.07874801549122755
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.04980945775180804,0.12259616165657504
-0.14149678827335024,0.02696031247390405
-0.04980945775180804,0.12259616165657504
-0.008628819057528101,0.09438115980133244
-0.14149678827335024,0.02696031247390405
-0.12186370817038669,0.02735009272143793
-0.2258659860674636,-0.22878477527880212
-0.14149678827335024,0.02696031247390405
-0.04980945775180804,0.12259616165657504
-0.07544287607531451,-0.10235769654858749
-0.06983726043339904,0.0643306198744829
-0.226759182092059,-0.24636015900397296
-0.1470006684732363,0.01236872931657764
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.20356685021635373,-0.2172730184180839
-0.1470006684732363,0.01236872931657764
-0.10808546484469421,0.10315039909811811
-0.12186370817038669,0.02735009272143793
-0.23494937189591522,-0.18687812082697686
-0.12186370817038669,0.02735009272143793
-0.2502120188471918,-0.26486676868236386
-0.2573932318179623,-0.20768936009249547
-0.14149678827335024,0.02696031247390405
-0.12186370817038669,0.02735009272143793
-0.12684209539520544,0.06728748702677385
-0.24088043646449606,-0.18483889624847014
-0.2502120188471918,-0.26486676868236386
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.214839534968775,-0.2950006660802695
-0.226759182092059,-0.24636015900397296
-0.23494937189591522,-0.18687812082697686
-0.226759182092059,-0.24636015900397296
-0.0638551948741813,0.10824812867475335
-0.226759182092059,-0.24636015900397296
-0.03918355617544,0.10040071915216678
-0.08775120395781368,0.11604660050925467
-0.14149678827335024,0.02696031247390405
-0.14724749929817868,-0.2703864864423592
-0.12186370817038669,0.02735009272143793
-0.12593766330987358,0.023955606971836563
-0.14149678827335024,0.02696031247390405
-0.09098322201855083,-0.010588454868699007
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.0227973601330204,0.02193842812746093
-0.226759182092059,-0.24636015900397296
-0.1664780126269461,-0.18840320772928262
-0.12186370817038669,0.02735009272143793
-0.226759182092059,-0.24636015900397296
-0.226759182092059,-0.24636015900397296
-0.11091127586488668,-0.03715139756233543
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.19872313976588768,-0.19270493737033279
-0.226759182092059,-0.24636015900397296
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.12186370817038669,0.02735009272143793
-0.1470006684732363,0.01236872931657764
-0.13299600126591554,0.011639089928397635
-0.13974710332755785,-0.2733245854006734
-0.13460008539226637,0.022467989376760308
0.018668259601965595,-0.026542256595880793
-0.1609889057815904,-0.07874801549122755
-0.14149678827335024,0.02696031247390405
-0.076780681546827,0.08562358250325099
-0.12595241928523293,0.02740693452339611
-0.172660564960196,-0.20155050182406575
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.2573932318179623,-0.20768936009249547
-0.14149678827335024,0.02696031247390405
-0.1609889057815904,-0.07874801549122755
-0.14149678827335024,0.02696031247390405
-0.038695246390175624,0.14418761171537664
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.23494937189591522,-0.18687812082697686
-0.14149678827335024,0.02696031247390405
-0.13058379507153567,0.04653244061509985
-0.23614591401977408,-0.17326739629488044
-0.23494937189591522,-0.18687812082697686
-0.14000150838946648,0.01567587405970159
-0.13243348206036523,0.01800280854099623
-0.12993369064602855,0.016503182493163987
-0.12584368549382693,-0.06090372026988617
-0.2502120188471918,-0.26486676868236386
-0.0791367071981591,-0.1214883764153564
-0.226759182092059,-0.24636015900397296
-0.12186370817038669,0.02735009272143793
-0.226759182092059,-0.24636015900397296
-0.14084429734001938,-7.538914646030382e-05
-0.0061803706528640555,0.1132864492571759
-0.09758319762043847,-0.12954676599808349
-0.14000150838946648,0.01567587405970159
-0.13404925389740685,-0.036342962233468154
-0.14149678827335024,0.02696031247390405
-0.06209571200757901,0.11613175467517198
-0.14149678827335024,0.02696031247390405
-0.1470006684732363,0.01236872931657764
-0.15613577416139987,-0.21776770779356774
-0.14149678827335024,0.02696031247390405
-0.12186370817038669,0.02735009272143793
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.2573932318179623,-0.20768936009249547
-0.13798086834456635,0.014351593481498247
-0.12186370817038669,0.02735009272143793
-0.06553991329579444,-0.04649114807228636
-0.2502120188471918,-0.26486676868236386
-0.02908500007349418,0.0964401069038008
-0.23494937189591522,-0.18687812082697686
-0.08422684800127994,0.11924129873676834
-0.19872313976588768,-0.19270493737033279
-0.09723513355889181,0.0028015227714585445
-0.14149678827335024,0.02696031247390405
-0.08775120395781368,0.11604660050925467
-0.23494937189591522,-0.18687812082697686
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.1470006684732363,0.01236872931657764
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.14149678827335024,0.02696031247390405
-0.14663806933972134,-0.1092198568197711
-0.23494937189591522,-0.18687812082697686
-0.2502120188471918,-0.26486676868236386
-0.226759182092059,-0.24636015900397296
-0.14149678827335024,0.02696031247390405
-0.12186370817038669,0.02735009272143793
-0.11141048518640198,0.037534593568368683
-0.037457199653183004,0.08218857998986501
-0.0809560098657332,0.04195765063704687
-0.21720037725349875,-0.2052953741494019
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.1470006684732363,0.01236872931657764
-0.19459131109724256,-0.2810603732035272
-0.14149678827335024,0.02696031247390405
-0.14855407699029322,-0.2888043353583229
-0.14149678827335024,0.02696031247390405
-0.060507840861426555,0.057725997777183236
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.2502120188471918,-0.26486676868236386
-0.23494937189591522,-0.18687812082697686
-0.1470006684732363,0.01236872931657764
-0.037081553760834496,-0.09372026614023106
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.10173319267516333,0.01079905094570202
-0.15237186435190012,-0.07978162354910531
-0.0589314888771815,0.08875104516241801
-0.14149678827335024,0.02696031247390405
-0.14149678827335024,0.02696031247390405
-0.226759182092059,-0.24636015900397296
-0.226759182092059,-0.24636015900397296
-0.12186370817038669,0.02735009272143793
-0.14149678827335024,0.02696031247390405
-0.11141048518640198,0.037534593568368683
-0.0556791399039055,0.05971333447021865
-0.14149678827335024,0.02696031247390405
-0.23494937189591522,-0.18687812082697686
-0.14149678827335024,0.02696031247390405
-0.158968644399906,-0.12928040868860025
-0.12186370817038669,0.02735009272143793
-0.226759182092059,-0.24636015900397296
-0.017105591198100036,0.09971212261126002
-0.2258659860674636,-0.22878477527880212
-0.1609889057815904,-0.07874801549122755
-0.2573932318179623,-0.20768936009249547
-0.17797948574350025,-0.23314017954524086
-0.2502120188471918,-0.26486676868236386
-0.14149678827335024,0.02696031247390405
-0.15953143500780734,-0.0715670831181182
-0.14149678827335024,0.02696031247390405
-0.2258659860674636,-0.22878477527880212
-0.23494937189591522,-0.18687812082697686
-0.08335538399029072,0.08853854308518057
-0.2573932318179623,-0.20768936009249547
-0.12186370817038669,0.02735009272143793
-0.2258659860674636,-0.22878477527880212
-0.06182287267079421,0.1181324433369376
0.02685368145084923,0.1270492348636101
-0.08920623656950885,0.13536087889367288
-0.1365895389818299,0.08942731905921589
-0.10882459393123144,0.09766721833211439
-0.07951194038955786,0.06866597125965451
-0.10196484340076822,0.09913062342455639
0.014866631354983605,0.1568742829983313
-0.16630451135378138,0.0204556243146741
-0.1355463754337139,0.05063066523798541
-0.181303613767166,-0.21904362595949733
-0.1967885662468055,-0.23693718174102502
-0.193847025796403,-0.22763122427456944
-0.15943375104600568,-0.030857536418426475
-0.12976259702380666,0.022337862334429304
-0.1508622953027475,-0.24441405995167967
-0.10808546484469421,0.10315039909811811
-0.16875833808616028,-0.2488200937317984
-0.02914257995688871,0.10690455079452707
-0.18952393894515876,-0.20164571484010754
-0.02471989327934423,0.13455299223436545
-0.07098377530988798,0.05488772865492369
-0.0791367071981591,-0.1214883764153564
-0.13243348206036523,0.01800280854099623
0.06921932804728033,0.13807679099012266
-0.12401752692597394,0.05970483252643371
-0.14149678827335024,0.02696031247390405
-0.06384045679934729,0.05564911081224397
-0.017527260011956786,0.15104648082719893
-0.038695246390175624,0.14418761171537664
-0.10673514940272821,-0.02020657869265754
-0.08710315411367331,0.1134397217211256
-0.09467487562627994,0.05715004216355423
0.017839125417922094,0.04483894310586881
-0.07955466094578564,0.11972783421036501
-0.03121556887804024,0.10875336477913657
-0.19299667496597833,-0.2474290153559749
0.10074290128397236,0.15914901594921047
-0.14149678827335024,0.02696031247390405
-0.23033890786051,-0.1498345713873862
0.018234972480315297,0.1749128789636113
-0.02807186670570311,-0.07612408347077909
-0.04477289833248624,0.11009292642374689
0.010221668364109324,0.11361678156853874
-0.10229953830669945,0.11714223370504583
0.03452204750658014,0.09470523234715875
-0.1470006684732363,0.01236872931657764
0.008193949559875102,0.053594336571349044
-0.13253856490947355,0.06563713332389152
-0.03288136392410202,-0.07164215441545557
-0.226759182092059,-0.24636015900397296
-0.13974710332755785,-0.2733245854006734
-0.0628624082586265,0.12111715552987365
-0.10808546484469421,0.10315039909811811
-0.038695246390175624,0.14418761171537664
-0.10264927207710527,0.09661059900557142
-0.12186370817038669,0.02735009272143793
-0.13288614282774172,0.039294725438550386
-0.025175434404766224,0.11074015468421522
-0.0819330413091999,0.12686305113897278
-0.226759182092059,-0.24636015900397296
0.04714153591883357,0.017948658364454837
-0.14149678827335024,0.02696031247390405
-0.18336576805523297,-0.21296595479240915
-0.14149678827335024,0.02696031247390405
-0.1063788426362396,0.05379186569690561
-0.2502120188471918,-0.26486676868236386
-0.13443190919553574,0.05494791977173848
-0.226759182092059,-0.24636015900397296
-0.0746041042107554,0.09002108106305386
-0.14728943035090936,-0.06592454354739428
-0.10953796642037111,0.07405615090294959
-0.15546732607900515,-0.2528160089413242
0.08539841762368983,0.21129926551661007
-0.13969200733942216,0.0634747097840802
0.018841337911770367,0.13462478167566325
0.00040708168825376924,0.08146277696712519
-0.15566367580472967,-0.23765544256271823
-0.14000150838946648,0.01567587405970159
-0.04480873573493752,0.10332940121400265
-0.03446506565194019,0.13857370545232883
-0.12704885672040706,0.09261573828431721
-0.14149678827335024,0.02696031247390405
-0.21238695676517974,-0.13440242657114423
-0.10755669130832812,0.08328882965737876
-0.17139102108288415,-0.22015585193710277
-0.04899712970592949,0.0757124099038686
-0.23494937189591522,-0.18687812082697686
0.06238211345122164,0.13698449867978763
-0.15486215616039492,-0.07737440717307299
-0.06157144983543878,0.18173550122557908
-0.2573932318179623,-0.20768936009249547
-0.1989386140012048,-0.23744485411704755
-0.1481046667490434,0.03698632599423188
-0.010068479627547948,-0.05268174649331473
-0.18336576805523297,-0.21296595479240915
-0.1344131384881762,0.01382183319715257
-0.18336576805523297,-0.21296595479240915
-0.13460008539226637,0.022467989376760308
-0.13058379507153567,0.04653244061509985
-0.14405447723523218,0.04275784449438112
-0.12595241928523293,0.02740693452339611
-0.14149678827335024,0.02696031247390405
0.009167198334833681,-0.08875393421124844
-0.10755669130832812,0.08328882965737876
-0.09900337075367324,0.10775690683212127
0.16666462698686935,0.054388497890909666
-0.11178695118424802,0.06796921896246978
-0.11178695118424802,0.06796921896246978
-0.23494937189591522,-0.18687812082697686
-0.044839679095195185,0.07816969210342027
-0.21343878037618325,-0.23484824109197058
-0.15486215616039492,-0.07737440717307299
-0.1255854689771635,0.07429833693129274
-0.12344472427345332,0.05486627825863486
-0.04362978945559686,0.009667970810631778
-0.2502120188471918,-0.26486676868236386
-0.226759182092059,-0.24636015900397296
-0.1469794448268262,-0.02838430339206417
-0.18087823329033803,-0.23805700097817772
-0.2573932318179623,-0.20768936009249547
-0.0564779914012452,0.08307156706669411
-0.1609889057815904,-0.07874801549122755
0.05891352980759151,0.15411316004933226
0.16987999302563195,0.027047420882942846
-0.18165195400905948,-0.1088970605692692
0.07646824543374459,0.1642013706408754
-0.11447239759606351,0.0890259945216521
-0.018484392395709835,0.15369539860053522
-0.12186370817038669,0.02735009272143793
-0.04949005635528431,0.15625383822728456
-0.14149678827335024,0.02696031247390405
-0.11000535195306876,-0.10077425512376115
-0.12336084544224056,0.09478896242519655
-0.10808546484469421,0.10315039909811811
-0.10995808764914765,0.019471641916257023
-0.18934101959077707,-0.2279670908416238
-0.1470006684732363,0.01236872931657764
-0.10226225658107442,0.09168209723243588
-0.06182287267079421,0.1181324433369376
-0.13974710332755785,-0.2733245854006734
-0.06318152283245694,0.11275973109563728
-0.20631188596259725,0.0671270074831287
-0.14354681135132047,0.038216501496622604
-0.08724862834115524,0.11349876013021537
-0.04421560107784532,0.0949507948473794
-0.14149678827335024,0.02696031247390405
0.0070156947185280715,0.09321539977382096
-0.12186370817038669,0.02735009272143793
-0.07561423990736603,0.08074491489172873
-0.1255854689771635,0.07429833693129274
-0.12157835949437604,0.06760842317266237
-0.16073530616155493,-0.08513531913019669
-0.20891142855682945,-0.3140416851413961
-0.1349562722982311,-0.17953749692977408
-0.13578088921359283,0.06296733148798711
-0.2502120188471918,-0.26486676868236386
-0.11578799730342582,0.09954477918278552
-0.04854963276442504,0.13857129747199717
-0.038695246390175624,0.14418761171537664
-0.01101471925976877,0.14033937281765219
-0.10808546484469421,0.10315039909811811
-0.15486215616039492,-0.07737440717307299
-0.23494937189591522,-0.18687812082697686
-0.08731975128113582,-0.14727974476820926
-0.226759182092059,-0.24636015900397296
-0.14074090764743788,0.031413076398850395
-0.11231628625548222,0.11254001150303483
-0.11178695118424802,0.06796921896246978
0.0023442232632054135,0.11227077636833034
-0.11745282278192329,0.0958628659620707
-0.14149678827335024,0.02696031247390405
-0.1470006684732363,0.01236872931657764
-0.1296392466629955,0.016619896996638222
-0.03163949390700373,0.11207871985484091
-0.038695246390175624,0.14418761171537664
-0.12320649540419817,0.052092041475359716
-0.14149678827335024,0.02696031247390405
-0.15020288736136306,-0.23123180285098222
-0.14149678827335024,0.02696031247390405
-0.17139102108288415,-0.22015585193710277
-0.1886167377012772,-0.2976487149819723
-0.06034496357678697,0.10048704123727295
-0.23494937189591522,-0.18687812082697686
-0.226759182092059,-0.24636015900397296
0.005945498222214943,0.0785987294257666
0.030833199373131476,0.052728840438078274
-0.18336576805523297,-0.21296595479240915
-0.2502120188471918,-0.26486676868236386
-0.1886167377012772,-0.2976487149819723
-0.12186370817038669,0.02735009272143793
-0.1292985165552943,0.020550651219539983
-0.1699138181910909,-0.24534193654642278
-0.14149678827335024,0.02696031247390405
-0.03667281749984655,0.09451021996617773
-0.040452662473778454,0.07241516704612976
-0.14585672543638917,0.1480113416279754
-0.04980945775180804,0.12259616165657504
-0.226759182092059,-0.24636015900397296
-0.13263386523103093,0.07305595031606461
-0.01666299688671695,0.14799516550765623
0.01348290706848664,0.12908009813002577
0.013802417639375408,0.17230240237992345
-0.1609889057815904,-0.07874801549122755
-0.04837201112595397,0.0968738210851931
-0.1396987408411117,0.014716740581001935
0.11891001493532505,0.17459204925268818
-0.12629425161316482,0.07068380794267203
-0.14149678827335024,0.02696031247390405
-0.062047728451048285,0.061963221780494224
-0.14149678827335024,0.02696031247390405
-0.16867623420512057,-0.08434822732053551
-0.1300121517359933,0.06002244388431844
-0.10337548127059003,0.06506989062190906
-0.053797416831830085,0.13248558129413263
-0.18336576805523297,-0.21296595479240915
-0.1666003790067215,-0.11617923154848661
-0.1396987408411117,0.014716740581001935
-0.2502120188471918,-0.26486676868236386
-0.0724032064686647,0.0016036266229576559
0.103033375546972,0.18941821833898884
-0.12821848750725254,0.04414798850477593
0.012087232959790464,0.10748444918187562
-0.17056194442774872,-0.2430284482988484
0.06261982623665324,0.19311028146100456
-0.07445696024291487,-0.20147346041382397
-0.12531915106010372,-0.01666539542636598
-0.10072349395871129,0.07712333682974867
-0.10808546484469421,0.10315039909811811
0.0038280850318274996,0.15667130110942484
-0.12186370817038669,0.02735009272143793
-0.18415200099619317,-0.28522847416201624
-0.08975962539461245,0.12974240518915844
-0.053797416831830085,0.13248558129413263
-0.15700313191539067,0.1344016605967887
-0.14149678827335024,0.02696031247390405
-0.18336576805523297,-0.21296595479240915
-0.12808251270887042,0.15965097201362427
-0.13723725516398594,-0.0430488489562324
-0.1017687692107387,0.05661799721065355
-0.017866823974559045,0.09220744319781424
-0.1392378975313619,-0.23867982536512822
-0.07721899679097165,0.0947448139108944
-0.18336576805523297,-0.21296595479240915
-0.053797416831830085,0.13248558129413263
-0.14957258113936753,-0.23763150299752692
-0.226759182092059,-0.24636015900397296
-0.14149678827335024,0.02696031247390405
-0.20649082182900247,-0.3074384896184522
-0.05115717472680191,0.12859027420737398
-0.008191196018904251,0.055471961974497386
-0.129796087476335,-0.027700670407399933
-0.024159691277137477,-0.014897160525531514
0.003956761486231394,0.13191955426795218
-0.05783267602945028,0.17484323935201235
0.005790608191892745,0.18346518097503042
-0.09658965391622158,0.1342801288842513
-0.03933627292849164,0.018789290387567107
-0.12684041279648334,0.030332718884857546
-0.09281125609405548,-0.09291387032541044
0.042855022230579805,0.11421839853568486
0.2810681722012681,-0.09588220008103822
0.0023674119224296798,0.0749245192951157
0.04867750827263066,0.052005478060253185
0.18472415725525781,-0.03913561056203981
0.049472508869130384,0.0981165203201585
-0.028051047930188665,0.2240677789658702
-0.030051486924411976,0.12659172754437908
-0.008666144778613149,-0.04993467116293468
0.011687944079530764,0.03439086114022761
0.02969615356576021,0.1465011597771686
-0.006427237349658669,0.1634825926776278
0.07304962675112586,-0.1446764410252647
-0.10782935212827716,-0.13058261716127073
-0.04116428327746881,0.018168171281306048
0.053495691482082504,-0.23126490479563921
-0.226759182092059,-0.24636015900397296
-0.11003681279403937,0.07958676542417815
-0.061625010177478734,-0.03675693547158638
-0.09125950118219345,0.1578937770327878
-0.06656677046363503,-0.09272968618144695
-0.14047056466973273,-0.0204937889775651
-0.003050058962723623,0.03119535643793799
-0.1342011752936068,0.03046021513686488
0.06611283332129889,0.14326449881883208
-0.10978860833427699,0.13231863754820983
-0.03387235903326633,0.12148983178258688
0.15417261517563366,0.05508409155844474
0.02656953639911106,0.058890503013527475
-0.12264317696743489,-0.1171638056272934
0.02250730230795303,0.1272642033783599
-0.054466621650246766,-0.04277083588219751
-0.12187986777061197,0.039513294447906855
-0.10881460731011182,0.10336461431457562
0.28058314786154565,-0.09652213438560603
-0.039146585878052975,0.08210868023603181
0.006567657223221682,0.13940084616547316
-0.02022481515815992,0.1314642927416613
-0.09095854822119087,-0.03268908214175943
-0.06966583028233946,-0.07751471628052317
0.0886460479704247,0.3594460463542346
-0.059735324611987106,0.15179582102941155
-0.01179657186233425,0.07838526536149439
-0.04855951527730557,0.1735704199632292
0.0029934320506333177,0.18115852842345273
-0.12451651620291034,0.21136148748936132
0.016211391130626956,-0.032344539117166095
0.1989159622792691,-0.1579504514814979
-0.03521780125067668,0.0377753307620256
-0.03447717294441804,-0.04271435332337722
0.2674556036520698,-0.09258109936501849
-0.010629316757251952,0.13071347079615497
-0.003865678189130466,0.009394700182637357
-0.05766881700837685,0.10166650469830535
-0.11395781402716759,-0.13115492651141367
0.047497253019886956,0.15641458634550343
-0.1966722377726277,0.044377048834417364
-0.050038441159377584,-0.07897385128559897
-0.15082316629655412,-0.05991424430740607
0.0003369310177036578,0.032901751447668326
0.046577102183940115,0.09879288303581263
0.04591956136233875,0.09453031613314339
-0.07324166796598768,0.10661240168439592
-0.226759182092059,-0.24636015900397296
-0.09452916647084246,0.1263122552016546
-0.045331838819583054,0.1772689842729126
-0.000645180798790317,0.19059686029448702
0.059436540348503965,0.29615106779461586
0.04038052971721727,0.2977699493312669
-0.09215903147369552,-0.21799640128635453
0.10360691458081377,0.05116339122353434
-0.05239944055987798,-0.025568007461213245
-0.06975405443962479,0.1433655082133101
-0.04534880936502622,0.18662435055796145
0.020069000462141575,0.19352884613925173
-0.06899924302294279,0.07678907765499841
-0.09446284698313528,-0.280545332249206
-0.2502120188471918,-0.26486676868236386
-0.022881861909312757,0.22092276609218714
0.011676448835484892,-0.057106037512269406
0.0709196604209265,0.12768120085413784
-0.12029214889003123,0.07575134753517229
-0.027425083556563878,0.09845095551019829
-0.12113957092988864,-0.02387920169557
0.006153287191130131,0.06297372237314029
-0.06896473233624235,0.16574230239618964
-0.06888079158357714,0.1288754152794703
-0.14343359357818836,0.006790711582154236
0.13658640430038074,0.007419291284147103
-0.0093273501690893,0.11893242943407331
0.011734826550923316,0.20690243486140655
-0.1060287691819247,0.1476699802631554
-0.01048329941260745,0.21002297033811929
-0.12612139609475267,0.0684351082085289
-0.19755521507182272,-0.22186580023332103
-0.0697229307490785,0.04875198040872559
-0.0512533571933014,0.12781821541455313
-0.030432460140015563,0.0014758851532704464
-0.07974333114740277,-0.0159172134455299
0.16437355511113422,0.12117159814778067
-0.0323106035011348,0.2042787287687481
0.06612446406821684,-0.029821155145840293
-0.10075597148577563,-0.2598492552470487
0.018419133299134857,-0.1835968343198164
0.03179799130730131,0.10538442258096223
-0.16012426883536005,-0.03628046211315827
-0.11643848841401194,-0.01949840110934378
-0.07111176504305729,0.14586440259249386
-0.06087657051748987,0.13046491470691518
0.024529539145581758,-0.14696783973488545
0.0005070711284334615,0.11234984863816393
-0.1554494663321308,-0.21636517129233093
0.03732777567506311,0.02423429868995327
-0.11145256719708176,0.09195049034911913
-0.1958582767355925,-0.01464681911845706
-0.1195930611020776,0.14262883420262085
0.2501905981650297,-0.08683603546911216
-0.15501651170547803,-0.2519679674764461
-0.07243980087410097,0.12277829692894832
-0.03497407854953843,0.2005508057563288
-0.071851008026626,0.09749792922379381
0.03557681666766766,0.1140049152366254
-0.016791488653183726,0.015181277688072838
-0.07847026372657125,0.016903360568554047
0.3067175631728111,-0.1086667320882633
0.030974428068128532,0.23431867650962895
-0.023650874807835214,0.13813509236774513
-0.024101222687631842,-0.06227550887591854
-0.03726316634335137,0.0818511910507387
-0.03311457116859249,0.12197186350754609
-0.046388444567086795,0.17878669130735703
-0.06858519436474647,0.07828691284957683
0.12874346049369706,0.06951315123654374
-0.0011879120688007658,-0.024835137211114192
-0.019925911331126506,0.273488107806128
0.053934682045519114,0.038588660045361864
0.009064050854413808,0.08795791839858787
-0.03287821111133406,0.07882744878650771
-0.1277631255249288,0.1033638209596679
0.15849601653362336,-0.2165341008835877
0.06049589550113392,0.3604434946589844
0.24472662503881332,-0.10671249152479016
-0.019594769007970976,0.11478024570192946
0.15325440681017208,0.07309559697390768
0.011917640463192537,0.047231362480859754
0.12606988572078864,0.03614486670737261
-0.014892541496269968,0.016398629298876973
-0.05965166634529281,0.21622061086947084
0.04815159393161194,-0.06932210531005115
0.042174965932074794,0.12810195262851107
-0.11091127586488668,-0.03715139756233543
0.014429626897376023,0.06017815505364775
-0.07132765013278604,0.11680100215844406
0.02390764378105225,0.10845338870138038
